latitude,longitude,name,comments,rating,Address,Neighborhood,City,Postal,Subregion,Region,Bajo,Medio Bajo,Medio Alto,Alto
19.544462,-99.1507653,Oxxo reclusorio norte,226.0,4.1,Los Maestros,Norte-Basílica de Guadalupe,Zona Escolar,07230,gustavo a madero,ciudad de méxico,,,,
19.5215582,-99.2116344,Oxxo Parroquia,2.0,5.0,Calle Viveros de la Colina 301B,Viveros,Fraccionamiento Viveros de la Loma,54080,tlalnepantla de baz,méxico,,49,37,18
19.556865,-99.1981334,OXXO Central ll,19.0,2.8,Calle Fernando Montes de Oca,Tlanepantla Centro,San Nicolás Tlaxcolpan,54030,tlalnepantla de baz,méxico,,49,37,18
19.5244994,-99.1404792,OXXO PUERTO DE MAZATLAN,18.0,4.7,Xicohténcatl 2,Norte-Basílica de Guadalupe,Jorge Negrete,07280,gustavo a madero,ciudad de méxico,,,,
19.4862905,-99.1255947,Oxxo Ricarte,1.0,1.0,Avenida Insurgentes Norte 1788,Norte-Basílica de Guadalupe,Lindavista,07300,gustavo a madero,ciudad de méxico,,,,
19.4917223,-99.1384665,OXXO Eten,33.0,4.0,Avenida Eten 568,Norte-Basílica de Guadalupe,San Bartolo Atepehuacan,07730,gustavo a madero,ciudad de méxico,,,,
19.4915981,-99.1340926,Centro de Reclutamiento Oxxo Lindavista,28.0,3.9,Avenida Payta 696,Norte-Basílica de Guadalupe,Lindavista,07300,gustavo a madero,ciudad de méxico,,,,
19.444997,-99.0861506,Oxxo oceania,15.0,3.7,Calle Esterlinas 317,Aeropuerto,Pensador Mexicano,15510,venustiano carranza,ciudad de méxico,,27,83,
19.6192804,-99.0211201,Oxxo Sadasi V,208.0,3.9,Calle Plutarco Elías Calles,,Conjunto Hab Los Héroes Tecámac,55765,ecatepec de morelos,méxico,,158,84,21
19.5058721,-99.0923915,OXXO CENTENARIO 2,4.0,3.0,Avenida Centenario,Norte-Basílica de Guadalupe,Juan González Romero,07410,gustavo a madero,ciudad de méxico,,,,
19.4773276,-99.0445966,OXXO Impulsora FES,9.0,3.2,Avenida Hacienda de Rancho Seco,Aragon,Impulsora Popular Avícola,57130,nezahualcoyotl,méxico,,139,32,5
19.5391167,-99.042138,Oxxo Cegor,740.0,3.6,Calle 12 A,Sta Clara,Fracc Jardines de Santa Clara,55450,ecatepec de morelos,méxico,,158,84,21
19.4766189,-99.0475409,OXXO Tanger,163.0,3.8,Boulevard Bosque de África,Aragon,Bosques de Aragón,57170,nezahualcoyotl,méxico,,139,32,5
19.4684998,-99.0522056,OXXO (Tailandia),413.0,4.0,Boulevard Bosque de Los Continentes 68,Aragon,Bosques de Aragón,57170,nezahualcoyotl,méxico,,139,32,5
19.4868867,-99.036666,Oxxo Plazas II,662.0,3.9,Avenida Río de Los Remedios,Aragon,Plazas de Aragón,57139,nezahualcoyotl,méxico,,139,32,5
19.4963865,-99.0864581,Oxxo Atzacoalco,169.0,3.8,Calle 315 461,Aeropuerto,Nueva Atzacoalco,07420,gustavo a madero,ciudad de méxico,,,,
19.4780469,-99.0376786,OXXO Plazuelas,255.0,3.5,Avenida Plaza de Aragón 122,Aragon,Plazas de Aragón,57139,nezahualcoyotl,méxico,,139,32,5
19.4614975,-99.0535994,OXXO - BOSQUES DE CUBA,56.0,3.6,Avenida Bosques de Cuba 36,Aragon,Bosques de Aragón,57170,nezahualcoyotl,méxico,,139,32,5
19.4654693,-99.0504358,Oxxo Naciones,471.0,3.8,Boulevard Bosque de Los Continentes 116,Aragon,Bosques de Aragón,57170,nezahualcoyotl,méxico,,139,32,5
19.460005,-99.0482209,Oxxo Taximetros,10.0,2.7,Avenida Taxímetros,Aragon,Bosques de Aragón,57170,nezahualcoyotl,méxico,,139,32,5
19.5992646,-99.035959,Oxxo,4.0,2.0,Carretera Ciudad de México-Pachuca,San Cristobal,Barrio San Juan Alcahuacan,55040,ecatepec de morelos,méxico,,158,84,21
19.4421607,-99.0786889,Oxxo,56.0,4.1,Avenida Texcoco 29,Aeropuerto,Peñón de los Baños,15520,venustiano carranza,ciudad de méxico,,27,83,
19.4419612,-99.0883379,OXXO (Siberia),22.0,3.5,Siberia,Aeropuerto,Pensador Mexicano,15510,venustiano carranza,ciudad de méxico,,27,83,
19.4436974,-99.0795662,Oxxo,254.0,3.5,Norte 198 594,Aeropuerto,Pensador Mexicano,15510,venustiano carranza,ciudad de méxico,,27,83,
19.4409514,-99.0952041,OXXO (Japón),62.0,4.2,Calle Pekín 4,Aeropuerto,Romero Rubio,15400,venustiano carranza,ciudad de méxico,,27,83,
19.4354234,-99.1018945,Oxxo,12.0,3.1,Norte 25 9,Aeropuerto,Moctezuma 2A Sección,15530,venustiano carranza,ciudad de méxico,,27,83,
19.4325026,-99.0940789,Oxxo,50.0,3.3,Oriente 172,Aeropuerto,Moctezuma 2A Sección,15530,venustiano carranza,ciudad de méxico,,27,83,
19.4355299,-99.0825995,OXXO,12.0,2.1,Sonora,Aeropuerto,México (Lic. Benito Juárez),15620,venustiano carranza,ciudad de méxico,,27,83,
19.4310562,-99.0972715,OXXO,22.0,3.3,Norte 21,Aeropuerto,Moctezuma 2A Sección,15530,venustiano carranza,ciudad de méxico,,27,83,
19.4339401,-99.0858434,OXXO,22.0,3.5,Metrobus 4,Aeropuerto,México (Lic. Benito Juárez),15620,venustiano carranza,ciudad de méxico,,27,83,
19.4309558,-99.0995334,Oxxo Oriente 158,12.0,3.2,Oriente 158,Aeropuerto,Moctezuma 2A Sección,15530,venustiano carranza,ciudad de méxico,,27,83,
19.4283667,-99.0959754,Oxxo Eje 1,24.0,3.5,Oriente 172 121,Aeropuerto,Moctezuma 2A Sección,15530,venustiano carranza,ciudad de méxico,,27,83,
19.4237521,-99.0635079,Oxxo Arenal,17.0,3.7,Calle Tizoc 15,Aeropuerto,Arenal 1A Sección,15600,venustiano carranza,ciudad de méxico,,27,83,
19.4360398,-99.0947795,OXXO (Norte 33),17.0,4.2,Norte 33,Aeropuerto,Moctezuma 2A Sección,15530,venustiano carranza,ciudad de méxico,,27,83,
19.460575,-99.046448,Oxxo Continentes,522.0,3.9,Boulevard Bosque de Europa 326,Aragon,Bosques de Aragón,57170,nezahualcoyotl,méxico,,139,32,5
19.4279536,-99.0566692,OXXO Xochitlan Sur,23.0,3.9,Acolhuacan,Aeropuerto,Arenal 4A Sección,15640,venustiano carranza,ciudad de méxico,,27,83,
19.4254351,-99.0638082,Oxxo,,,Calle Tonantzin,Aeropuerto,Arenal 1A Sección,15600,venustiano carranza,ciudad de méxico,,27,83,
19.5074129,-99.0229916,OXXO Lucero,27.0,2.4,Avenida Mañana,Valle de Aragón,Ciudad Amanecer,55267,ecatepec de morelos,méxico,,158,84,21
19.4255924,-99.0666308,Oxxo,148.0,3.1,Ríos Churubusco y La Piedad,Aeropuerto,Caracol,15630,venustiano carranza,ciudad de méxico,,27,83,
19.4219825,-99.0708319,OXXO,192.0,3.6,Eduardo Bustamante 79,Aeropuerto,Adolfo López Mateos,15670,venustiano carranza,ciudad de méxico,,27,83,
19.4239604,-99.0564321,Oxxo,88.0,3.7,Aztecas,Aeropuerto,Arenal 2A Sección,15680,venustiano carranza,ciudad de méxico,,27,83,
19.4218235,-99.0780607,Oxxo,9.0,3.9,,,,15620,venustiano carranza,ciudad de méxico,,27,83,
19.429417,-99.1039024,Oxxo,14.0,3.5,Iztaccíhuatl 122,Aeropuerto,Moctezuma 2A Sección,15530,venustiano carranza,ciudad de méxico,,27,83,
19.4256187,-99.0373584,Oxxo,2.0,3.8,Avenida Bordo de Xochiaca,,El Sol,57200,nezahualcoyotl,méxico,,139,32,5
19.4917618,-99.0738176,OXXO San Felipe,156.0,3.5,Avenida Dolores Hidalgo,Aeropuerto,San Felipe de Jesús,07510,gustavo a madero,ciudad de méxico,,,,
19.5536364,-99.0198042,Oxxo Mexico Ecatepec,216.0,3.7,Avenida México 303,Sta Clara,Fracc Jardines de Cerro Gordo,55100,ecatepec de morelos,méxico,,158,84,21
19.4844174,-99.083063,Oxxo Campestre Aragon,72.0,4.0,Camino de la Secretaría A,Aeropuerto,Campestre Aragón,07530,gustavo a madero,ciudad de méxico,,,,
19.4639753,-99.1206766,Oxxo Sara,4.0,4.5,Sara,,Guadalupe Tepeyac,07840,gustavo a madero,ciudad de méxico,,,,
19.618948,-99.0397594,Oxxo Plaza Oriente,302.0,4.3,Avenida Bosques del Estado de México,,Los Héroes Tecámac II Bques Secc II,55764,tecamac,méxico,,17,5,11
19.3924126,-99.0598605,Oxxo,4.0,3.5,Sur 14 D 37,Aeropuerto,Agrícola Oriental,08500,iztacalco,ciudad de méxico,,32,35,20
19.3973908,-99.0561504,Oxxo Bugambilias,14.0,3.1,Calzada Ignacio Zaragoza,,Juan Escutia,09100,iztapalapa,ciudad de méxico,,193,109,24
19.4101237,-99.0812009,OXXO,82.0,4.5,Calle 73 14,Aeropuerto,Puebla,15020,venustiano carranza,ciudad de méxico,,27,83,
19.381151,-99.0152042,Oxxo,2.0,1.0,Avenida Texcoco,,General José Vicente Villada,57710,nezahualcoyotl,méxico,,139,32,5
19.4164645,-99.0619666,OXXO Michoacan,167.0,3.5,Unión 187,Aeropuerto,Agrícola Pantitlán,08100,iztacalco,ciudad de méxico,,32,35,20
19.4284504,-99.0989781,OXXO norte 13,80.0,4.2,Norte 13 198,Aeropuerto,Moctezuma 2A Sección,15530,venustiano carranza,ciudad de méxico,,27,83,
19.4147883,-99.0865196,Oxxo,21.0,3.8,Economía 9,Aeropuerto,4 Árboles,15730,venustiano carranza,ciudad de méxico,,27,83,
19.4137195,-99.0926714,Oxxo,11.0,3.6,Gral. Francisco Morazan 135,Aeropuerto,General Ignacio Zaragoza,15000,venustiano carranza,ciudad de méxico,,27,83,
19.4175231,-99.0681061,Oxxo calle uno,13.0,3.6,Unión,Aeropuerto,Agrícola Pantitlán,08100,iztacalco,ciudad de méxico,,32,35,20
19.4160874,-99.0567607,Oxxo Unión,24.0,2.8,Calle 7,Aeropuerto,Agrícola Pantitlán,08100,iztacalco,ciudad de méxico,,32,35,20
19.4220673,-99.0389696,Oxxo 4ta Avenida,989.0,3.8,Avenida 4ta 121,,Estado de México,57210,nezahualcoyotl,méxico,,139,32,5
19.4157449,-99.0664557,Oxxo Espuelas,297.0,3.9,Calle 2 270,Aeropuerto,Agrícola Pantitlán,08100,iztacalco,ciudad de méxico,,32,35,20
19.4174186,-99.0778016,Oxxo plaza Pantitlán,116.0,3.4,Manuel Lebrija,Aeropuerto,Aviación Civil,15740,venustiano carranza,ciudad de méxico,,27,83,
19.410261,-99.0820456,Oxxo Calle 71,46.0,4.0,Avenida 4,Aeropuerto,Puebla,15020,venustiano carranza,ciudad de méxico,,27,83,
19.4024026,-99.0341158,Oxxo,27.0,3.4,Calle Tenancingo 253,,Las Fuentes,57600,nezahualcoyotl,méxico,,139,32,5
19.5304328,-99.1698907,OXXO Maxtla,306.0,3.9,Calle Cuauhtémoc 20,,San Bartolo Tenayuca,54150,tlalnepantla de baz,méxico,,49,37,18
19.5374171,-99.1895995,Oxxo Toltecas ll,60.0,4.1,Avenida Toltecas,Tlanepantla Centro,Tlalnepantla Centro,54000,tlalnepantla de baz,méxico,,49,37,18
19.524343,-99.192752,OXXO Colorin,662.0,3.9,Avenida de los Ejidos,Ixtacala,Fracc Los Reyes Ixtacala 2da Secc,54075,tlalnepantla de baz,méxico,,49,37,18
19.4770307,-99.1393658,Oxxo central del Norte,1.0,5.0,Lázaro Cárdenas,,Maximino Ávila Camacho,07380,gustavo a madero,ciudad de méxico,,,,
19.4279574,-99.1050777,OXXO LUIS PRECIADO MEX,12.0,3.5,Miguel Jacintez,Aeropuerto,Moctezuma 1A Sección,15500,venustiano carranza,ciudad de méxico,,27,83,
19.4261933,-99.1015623,Oxxo Norte 5,1.0,5.0,Norte 5 108,Aeropuerto,Moctezuma 2A Sección,15530,venustiano carranza,ciudad de méxico,,27,83,
19.4201906,-99.1036682,Oxxo Robelo,34.0,3.6,Cecilio Robelo,Aeropuerto,Jardín Balbuena,15900,venustiano carranza,ciudad de méxico,,27,83,
19.4201992,-99.0980702,OXXO Galindo y Villa,14.0,3.6,Calzada Ignacio Zaragoza,Aeropuerto,General Ignacio Zaragoza,15000,venustiano carranza,ciudad de méxico,,27,83,
19.4138342,-99.0777501,OXXO,23.0,3.1,Calle Carlos Augusto Lindbergh 104,Aeropuerto,Aviación Civil,15740,venustiano carranza,ciudad de méxico,,27,83,
