State ID,State,Municipality ID,Municipality,Academic Degree ID,Academic Degree,Population
15,Estado de México,15050,Juchitepec,10,Normal de Licenciatura,170
15,Estado de México,15079,Soyaniquilpan de Juárez,8,Estudios Técnicos o Comerciales con Preparatoria Terminada,170
15,Estado de México,15016,Axapusco,13,Maestría,169
15,Estado de México,15009,Amecameca,12,Especialidad,168
15,Estado de México,15090,Tenango del Valle,6,Estudios Técnicos o Comerciales con Primaria Terminada,168
15,Estado de México,15100,Tezoyuca,6,Estudios Técnicos o Comerciales con Primaria Terminada,168
15,Estado de México,15019,Capulhuac,9,Normal con Primaria o Secundaria Terminada,167
15,Estado de México,15055,Mexicaltzingo,10,Normal de Licenciatura,167
15,Estado de México,15095,Tepotzotlán,14,Doctorado,166
15,Estado de México,15113,Villa Guerrero,6,Estudios Técnicos o Comerciales con Primaria Terminada,166
15,Estado de México,15045,Jilotepec,6,Estudios Técnicos o Comerciales con Primaria Terminada,165
15,Estado de México,15117,Zacualpan,13,Maestría,165
15,Estado de México,15123,Luvianos,10,Normal de Licenciatura,165
15,Estado de México,15047,Jiquipilco,6,Estudios Técnicos o Comerciales con Primaria Terminada,163
15,Estado de México,15074,San Felipe del Progreso,6,Estudios Técnicos o Comerciales con Primaria Terminada,163
15,Estado de México,15102,Timilpan,8,Estudios Técnicos o Comerciales con Preparatoria Terminada,163
15,Estado de México,15028,Chiautla,99,No especificado,162
9,Ciudad de México,9004,Cuajimalpa de Morelos,9,Normal con Primaria o Secundaria Terminada,161
15,Estado de México,15005,Almoloya de Juárez,12,Especialidad,161
15,Estado de México,15038,Isidro Fabela,10,Normal de Licenciatura,159
15,Estado de México,15098,Texcalyacac,8,Estudios Técnicos o Comerciales con Preparatoria Terminada,159
15,Estado de México,15117,Zacualpan,10,Normal de Licenciatura,159
15,Estado de México,15006,Almoloya del Río,13,Maestría,158
15,Estado de México,15028,Chiautla,6,Estudios Técnicos o Comerciales con Primaria Terminada,157
15,Estado de México,15105,Tlatlaya,99,No especificado,157
15,Estado de México,15107,Tonatico,8,Estudios Técnicos o Comerciales con Preparatoria Terminada,157
15,Estado de México,15084,Temascalapa,6,Estudios Técnicos o Comerciales con Primaria Terminada,156
15,Estado de México,15086,Temascaltepec,8,Estudios Técnicos o Comerciales con Preparatoria Terminada,155
15,Estado de México,15008,Amatepec,8,Estudios Técnicos o Comerciales con Preparatoria Terminada,154
9,Ciudad de México,9009,Milpa Alta,14,Doctorado,153
15,Estado de México,15012,Atizapán,13,Maestría,153
15,Estado de México,15068,Ozumba,99,No especificado,153
15,Estado de México,15094,Tepetlixpa,13,Maestría,153
15,Estado de México,15107,Tonatico,7,Estudios Técnicos o Comerciales con Secundaria Terminada,153
15,Estado de México,15015,Atlautla,7,Estudios Técnicos o Comerciales con Secundaria Terminada,152
15,Estado de México,15022,Cocotitlán,99,No especificado,151
15,Estado de México,15030,Chiconcuac,99,No especificado,151
15,Estado de México,15080,Sultepec,99,No especificado,151
15,Estado de México,15089,Tenango del Aire,8,Estudios Técnicos o Comerciales con Preparatoria Terminada,151
15,Estado de México,15092,Teotihuacán,14,Doctorado,151
15,Estado de México,15079,Soyaniquilpan de Juárez,10,Normal de Licenciatura,150
15,Estado de México,15082,Tejupilco,6,Estudios Técnicos o Comerciales con Primaria Terminada,150
15,Estado de México,15009,Amecameca,6,Estudios Técnicos o Comerciales con Primaria Terminada,149
15,Estado de México,15113,Villa Guerrero,12,Especialidad,149
15,Estado de México,15005,Almoloya de Juárez,9,Normal con Primaria o Secundaria Terminada,147
15,Estado de México,15044,Jaltenco,99,No especificado,143
15,Estado de México,15048,Jocotitlán,9,Normal con Primaria o Secundaria Terminada,143
15,Estado de México,15059,Nextlalpan,12,Especialidad,143
15,Estado de México,15122,Valle de Chalco Solidaridad,14,Doctorado,143
15,Estado de México,15032,Donato Guerra,13,Maestría,141
15,Estado de México,15040,Ixtapan de la Sal,9,Normal con Primaria o Secundaria Terminada,141
15,Estado de México,15062,Ocoyoacac,9,Normal con Primaria o Secundaria Terminada,141
15,Estado de México,15074,San Felipe del Progreso,9,Normal con Primaria o Secundaria Terminada,141
15,Estado de México,15017,Ayapango,7,Estudios Técnicos o Comerciales con Secundaria Terminada,139
15,Estado de México,15029,Chicoloapan,9,Normal con Primaria o Secundaria Terminada,139
15,Estado de México,15023,Coyotepec,12,Especialidad,138
15,Estado de México,15079,Soyaniquilpan de Juárez,13,Maestría,138
15,Estado de México,15119,Zumpahuacán,99,No especificado,138
15,Estado de México,15120,Zumpango,14,Doctorado,138
15,Estado de México,15011,Atenco,12,Especialidad,137
15,Estado de México,15072,Rayón,99,No especificado,136
15,Estado de México,15084,Temascalapa,12,Especialidad,136
15,Estado de México,15094,Tepetlixpa,7,Estudios Técnicos o Comerciales con Secundaria Terminada,136
15,Estado de México,15124,San José del Rincón,8,Estudios Técnicos o Comerciales con Preparatoria Terminada,136
15,Estado de México,15028,Chiautla,14,Doctorado,135
15,Estado de México,15070,La Paz,9,Normal con Primaria o Secundaria Terminada,135
15,Estado de México,15102,Timilpan,7,Estudios Técnicos o Comerciales con Secundaria Terminada,135
15,Estado de México,15056,Morelos,13,Maestría,134
15,Estado de México,15100,Tezoyuca,12,Especialidad,134
15,Estado de México,15125,Tonanitla,13,Maestría,133
15,Estado de México,15007,Amanalco,8,Estudios Técnicos o Comerciales con Preparatoria Terminada,132
15,Estado de México,15083,Temamatla,99,No especificado,131
15,Estado de México,15090,Tenango del Valle,14,Doctorado,131
15,Estado de México,15095,Tepotzotlán,9,Normal con Primaria o Secundaria Terminada,131
15,Estado de México,15105,Tlatlaya,9,Normal con Primaria o Secundaria Terminada,131
15,Estado de México,15073,San Antonio la Isla,12,Especialidad,129
15,Estado de México,15017,Ayapango,13,Maestría,128
15,Estado de México,15050,Juchitepec,13,Maestría,128
15,Estado de México,15083,Temamatla,10,Normal de Licenciatura,128
15,Estado de México,15069,Papalotla,8,Estudios Técnicos o Comerciales con Preparatoria Terminada,127
15,Estado de México,15122,Valle de Chalco Solidaridad,9,Normal con Primaria o Secundaria Terminada,127
15,Estado de México,15030,Chiconcuac,6,Estudios Técnicos o Comerciales con Primaria Terminada,126
15,Estado de México,15087,Temoaya,12,Especialidad,126
15,Estado de México,15044,Jaltenco,12,Especialidad,125
15,Estado de México,15007,Amanalco,7,Estudios Técnicos o Comerciales con Secundaria Terminada,124
15,Estado de México,15064,El Oro,99,No especificado,124
15,Estado de México,15075,San Martín de las Pirámides,12,Especialidad,123
15,Estado de México,15096,Tequixquiac,12,Especialidad,122
15,Estado de México,15061,Nopaltepec,8,Estudios Técnicos o Comerciales con Preparatoria Terminada,121
15,Estado de México,15075,San Martín de las Pirámides,6,Estudios Técnicos o Comerciales con Primaria Terminada,121
15,Estado de México,15085,Temascalcingo,12,Especialidad,121
15,Estado de México,15108,Tultepec,9,Normal con Primaria o Secundaria Terminada,121
15,Estado de México,15111,Villa de Allende,13,Maestría,121
15,Estado de México,15119,Zumpahuacán,10,Normal de Licenciatura,121
15,Estado de México,15097,Texcaltitlán,99,No especificado,120
15,Estado de México,15026,Chapa de Mota,6,Estudios Técnicos o Comerciales con Primaria Terminada,118
15,Estado de México,15028,Chiautla,12,Especialidad,118
15,Estado de México,15073,San Antonio la Isla,99,No especificado,118
15,Estado de México,15002,Acolman,9,Normal con Primaria o Secundaria Terminada,117
15,Estado de México,15019,Capulhuac,12,Especialidad,117
15,Estado de México,15034,Ecatzingo,13,Maestría,117
15,Estado de México,15073,San Antonio la Isla,6,Estudios Técnicos o Comerciales con Primaria Terminada,117
15,Estado de México,15101,Tianguistenco,9,Normal con Primaria o Secundaria Terminada,117
15,Estado de México,15021,Coatepec Harinas,7,Estudios Técnicos o Comerciales con Secundaria Terminada,116
15,Estado de México,15023,Coyotepec,6,Estudios Técnicos o Comerciales con Primaria Terminada,116
15,Estado de México,15064,El Oro,12,Especialidad,116
15,Estado de México,15016,Axapusco,99,No especificado,115
15,Estado de México,15053,Melchor Ocampo,9,Normal con Primaria o Secundaria Terminada,115
15,Estado de México,15069,Papalotla,7,Estudios Técnicos o Comerciales con Secundaria Terminada,115
15,Estado de México,15045,Jilotepec,14,Doctorado,114
15,Estado de México,15103,Tlalmanalco,9,Normal con Primaria o Secundaria Terminada,114
15,Estado de México,15067,Otzolotepec,12,Especialidad,112
15,Estado de México,15078,Santo Tomás,8,Estudios Técnicos o Comerciales con Preparatoria Terminada,112
15,Estado de México,15083,Temamatla,7,Estudios Técnicos o Comerciales con Secundaria Terminada,112
15,Estado de México,15005,Almoloya de Juárez,14,Doctorado,111
15,Estado de México,15026,Chapa de Mota,8,Estudios Técnicos o Comerciales con Preparatoria Terminada,111
15,Estado de México,15093,Tepetlaoxtoc,12,Especialidad,109
15,Estado de México,15040,Ixtapan de la Sal,6,Estudios Técnicos o Comerciales con Primaria Terminada,108
15,Estado de México,15040,Ixtapan de la Sal,14,Doctorado,108
15,Estado de México,15055,Mexicaltzingo,99,No especificado,108
15,Estado de México,15010,Apaxco,6,Estudios Técnicos o Comerciales con Primaria Terminada,107
15,Estado de México,15079,Soyaniquilpan de Juárez,7,Estudios Técnicos o Comerciales con Secundaria Terminada,107
15,Estado de México,15001,Acambay de Ruíz Castañeda,6,Estudios Técnicos o Comerciales con Primaria Terminada,106
15,Estado de México,15021,Coatepec Harinas,14,Doctorado,105
15,Estado de México,15119,Zumpahuacán,8,Estudios Técnicos o Comerciales con Preparatoria Terminada,105
15,Estado de México,15032,Donato Guerra,5,Bachillerato Tecnológico o Normal Básica,103
15,Estado de México,15034,Ecatzingo,5,Bachillerato Tecnológico o Normal Básica,103
15,Estado de México,15065,Otumba,12,Especialidad,103
15,Estado de México,15077,San Simón de Guerrero,10,Normal de Licenciatura,103
15,Estado de México,15116,Zacazonapan,5,Bachillerato Tecnológico o Normal Básica,103
15,Estado de México,15069,Papalotla,13,Maestría,102
15,Estado de México,15123,Luvianos,99,No especificado,102
15,Estado de México,15034,Ecatzingo,8,Estudios Técnicos o Comerciales con Preparatoria Terminada,101
15,Estado de México,15061,Nopaltepec,13,Maestría,101
15,Estado de México,15036,Hueypoxtla,12,Especialidad,100
15,Estado de México,15042,Ixtlahuaca,14,Doctorado,100
15,Estado de México,15078,Santo Tomás,7,Estudios Técnicos o Comerciales con Secundaria Terminada,99
15,Estado de México,15105,Tlatlaya,5,Bachillerato Tecnológico o Normal Básica,98
15,Estado de México,15003,Aculco,12,Especialidad,97
15,Estado de México,15009,Amecameca,14,Doctorado,97
15,Estado de México,15063,Ocuilan,13,Maestría,97
15,Estado de México,15102,Timilpan,99,No especificado,97
15,Estado de México,15089,Tenango del Aire,10,Normal de Licenciatura,96
15,Estado de México,15107,Tonatico,99,No especificado,96
15,Estado de México,15008,Amatepec,99,No especificado,95
15,Estado de México,15077,San Simón de Guerrero,5,Bachillerato Tecnológico o Normal Básica,95
15,Estado de México,15093,Tepetlaoxtoc,6,Estudios Técnicos o Comerciales con Primaria Terminada,94
15,Estado de México,15026,Chapa de Mota,7,Estudios Técnicos o Comerciales con Secundaria Terminada,93
15,Estado de México,15094,Tepetlixpa,99,No especificado,93
15,Estado de México,15007,Amanalco,5,Bachillerato Tecnológico o Normal Básica,92
15,Estado de México,15022,Cocotitlán,12,Especialidad,92
15,Estado de México,15036,Hueypoxtla,6,Estudios Técnicos o Comerciales con Primaria Terminada,92
15,Estado de México,15098,Texcalyacac,10,Normal de Licenciatura,92
15,Estado de México,15096,Tequixquiac,6,Estudios Técnicos o Comerciales con Primaria Terminada,90
15,Estado de México,15046,Jilotzingo,6,Estudios Técnicos o Comerciales con Primaria Terminada,89
15,Estado de México,15049,Joquicingo,13,Maestría,89
15,Estado de México,15061,Nopaltepec,7,Estudios Técnicos o Comerciales con Secundaria Terminada,89
15,Estado de México,15021,Coatepec Harinas,12,Especialidad,88
15,Estado de México,15105,Tlatlaya,7,Estudios Técnicos o Comerciales con Secundaria Terminada,88
15,Estado de México,15004,Almoloya de Alquisiras,99,No especificado,87
15,Estado de México,15015,Atlautla,12,Especialidad,87
15,Estado de México,15018,Calimaya,9,Normal con Primaria o Secundaria Terminada,87
15,Estado de México,15063,Ocuilan,6,Estudios Técnicos o Comerciales con Primaria Terminada,87
15,Estado de México,15038,Isidro Fabela,13,Maestría,86
15,Estado de México,15047,Jiquipilco,12,Especialidad,86
15,Estado de México,15089,Tenango del Aire,13,Maestría,86
15,Estado de México,15032,Donato Guerra,7,Estudios Técnicos o Comerciales con Secundaria Terminada,85
15,Estado de México,15067,Otzolotepec,14,Doctorado,85
15,Estado de México,15115,Xonacatlán,6,Estudios Técnicos o Comerciales con Primaria Terminada,85
15,Estado de México,15026,Chapa de Mota,13,Maestría,84
15,Estado de México,15012,Atizapán,99,No especificado,83
15,Estado de México,15053,Melchor Ocampo,14,Doctorado,83
15,Estado de México,15080,Sultepec,7,Estudios Técnicos o Comerciales con Secundaria Terminada,80
15,Estado de México,15086,Temascaltepec,7,Estudios Técnicos o Comerciales con Secundaria Terminada,80
15,Estado de México,15006,Almoloya del Río,9,Normal con Primaria o Secundaria Terminada,79
15,Estado de México,15016,Axapusco,6,Estudios Técnicos o Comerciales con Primaria Terminada,78
15,Estado de México,15027,Chapultepec,6,Estudios Técnicos o Comerciales con Primaria Terminada,78
15,Estado de México,15097,Texcaltitlán,8,Estudios Técnicos o Comerciales con Preparatoria Terminada,78
15,Estado de México,15098,Texcalyacac,99,No especificado,78
15,Estado de México,15110,Valle de Bravo,9,Normal con Primaria o Secundaria Terminada,78
15,Estado de México,15071,Polotitlán,13,Maestría,77
15,Estado de México,15073,San Antonio la Isla,14,Doctorado,77
15,Estado de México,15083,Temamatla,13,Maestría,77
15,Estado de México,15004,Almoloya de Alquisiras,8,Estudios Técnicos o Comerciales con Preparatoria Terminada,76
15,Estado de México,15045,Jilotepec,9,Normal con Primaria o Secundaria Terminada,76
15,Estado de México,15074,San Felipe del Progreso,12,Especialidad,76
15,Estado de México,15077,San Simón de Guerrero,13,Maestría,76
15,Estado de México,15110,Valle de Bravo,14,Doctorado,76
15,Estado de México,15023,Coyotepec,14,Doctorado,75
15,Estado de México,15082,Tejupilco,9,Normal con Primaria o Secundaria Terminada,75
15,Estado de México,15124,San José del Rincón,7,Estudios Técnicos o Comerciales con Secundaria Terminada,75
15,Estado de México,15100,Tezoyuca,14,Doctorado,74
15,Estado de México,15105,Tlatlaya,12,Especialidad,74
15,Estado de México,15114,Villa Victoria,6,Estudios Técnicos o Comerciales con Primaria Terminada,74
15,Estado de México,15116,Zacazonapan,10,Normal de Licenciatura,74
15,Estado de México,15035,Huehuetoca,9,Normal con Primaria o Secundaria Terminada,73
15,Estado de México,15061,Nopaltepec,10,Normal de Licenciatura,73
15,Estado de México,15117,Zacualpan,8,Estudios Técnicos o Comerciales con Preparatoria Terminada,73
15,Estado de México,15004,Almoloya de Alquisiras,9,Normal con Primaria o Secundaria Terminada,72
15,Estado de México,15043,Xalatlaco,6,Estudios Técnicos o Comerciales con Primaria Terminada,72
15,Estado de México,15046,Jilotzingo,12,Especialidad,72
15,Estado de México,15113,Villa Guerrero,9,Normal con Primaria o Secundaria Terminada,72
15,Estado de México,15022,Cocotitlán,6,Estudios Técnicos o Comerciales con Primaria Terminada,71
15,Estado de México,15049,Joquicingo,99,No especificado,71
15,Estado de México,15050,Juchitepec,99,No especificado,71
15,Estado de México,15125,Tonanitla,99,No especificado,71
15,Estado de México,15078,Santo Tomás,13,Maestría,70
15,Estado de México,15074,San Felipe del Progreso,14,Doctorado,68
15,Estado de México,15093,Tepetlaoxtoc,14,Doctorado,68
15,Estado de México,15112,Villa del Carbón,6,Estudios Técnicos o Comerciales con Primaria Terminada,68
15,Estado de México,15064,El Oro,6,Estudios Técnicos o Comerciales con Primaria Terminada,66
15,Estado de México,15119,Zumpahuacán,7,Estudios Técnicos o Comerciales con Secundaria Terminada,65
15,Estado de México,15125,Tonanitla,6,Estudios Técnicos o Comerciales con Primaria Terminada,65
15,Estado de México,15043,Xalatlaco,12,Especialidad,64
15,Estado de México,15052,Malinalco,12,Especialidad,64
15,Estado de México,15072,Rayón,6,Estudios Técnicos o Comerciales con Primaria Terminada,64
15,Estado de México,15103,Tlalmanalco,14,Doctorado,64
15,Estado de México,15067,Otzolotepec,9,Normal con Primaria o Secundaria Terminada,63
15,Estado de México,15071,Polotitlán,99,No especificado,63
15,Estado de México,15076,San Mateo Atenco,9,Normal con Primaria o Secundaria Terminada,63
15,Estado de México,15085,Temascalcingo,9,Normal con Primaria o Secundaria Terminada,63
15,Estado de México,15097,Texcaltitlán,12,Especialidad,63
15,Estado de México,15052,Malinalco,6,Estudios Técnicos o Comerciales con Primaria Terminada,62
15,Estado de México,15068,Ozumba,12,Especialidad,61
15,Estado de México,15116,Zacazonapan,8,Estudios Técnicos o Comerciales con Preparatoria Terminada,61
15,Estado de México,15089,Tenango del Aire,99,No especificado,60
15,Estado de México,15003,Aculco,6,Estudios Técnicos o Comerciales con Primaria Terminada,59
15,Estado de México,15075,San Martín de las Pirámides,14,Doctorado,59
15,Estado de México,15038,Isidro Fabela,99,No especificado,58
15,Estado de México,15006,Almoloya del Río,99,No especificado,57
15,Estado de México,15055,Mexicaltzingo,6,Estudios Técnicos o Comerciales con Primaria Terminada,57
15,Estado de México,15101,Tianguistenco,14,Doctorado,57
15,Estado de México,15027,Chapultepec,12,Especialidad,56
15,Estado de México,15027,Chapultepec,99,No especificado,56
15,Estado de México,15050,Juchitepec,12,Especialidad,56
15,Estado de México,15059,Nextlalpan,14,Doctorado,56
15,Estado de México,15091,Teoloyucan,14,Doctorado,56
15,Estado de México,15097,Texcaltitlán,7,Estudios Técnicos o Comerciales con Secundaria Terminada,56
15,Estado de México,15030,Chiconcuac,12,Especialidad,55
15,Estado de México,15034,Ecatzingo,10,Normal de Licenciatura,55
15,Estado de México,15064,El Oro,9,Normal con Primaria o Secundaria Terminada,55
15,Estado de México,15073,San Antonio la Isla,9,Normal con Primaria o Secundaria Terminada,55
15,Estado de México,15085,Temascalcingo,6,Estudios Técnicos o Comerciales con Primaria Terminada,55
15,Estado de México,15094,Tepetlixpa,6,Estudios Técnicos o Comerciales con Primaria Terminada,55
15,Estado de México,15117,Zacualpan,99,No especificado,55
15,Estado de México,15008,Amatepec,7,Estudios Técnicos o Comerciales con Secundaria Terminada,54
15,Estado de México,15064,El Oro,14,Doctorado,54
15,Estado de México,15078,Santo Tomás,5,Bachillerato Tecnológico o Normal Básica,54
15,Estado de México,15056,Morelos,6,Estudios Técnicos o Comerciales con Primaria Terminada,53
15,Estado de México,15078,Santo Tomás,99,No especificado,53
15,Estado de México,15083,Temamatla,6,Estudios Técnicos o Comerciales con Primaria Terminada,53
15,Estado de México,15096,Tequixquiac,9,Normal con Primaria o Secundaria Terminada,53
15,Estado de México,15125,Tonanitla,12,Especialidad,53
15,Estado de México,15010,Apaxco,14,Doctorado,52
15,Estado de México,15069,Papalotla,10,Normal de Licenciatura,52
15,Estado de México,15086,Temascaltepec,6,Estudios Técnicos o Comerciales con Primaria Terminada,52
15,Estado de México,15098,Texcalyacac,13,Maestría,52
15,Estado de México,15112,Villa del Carbón,9,Normal con Primaria o Secundaria Terminada,52
15,Estado de México,15003,Aculco,9,Normal con Primaria o Secundaria Terminada,51
15,Estado de México,15008,Amatepec,12,Especialidad,51
15,Estado de México,15046,Jilotzingo,14,Doctorado,51
15,Estado de México,15072,Rayón,12,Especialidad,51
15,Estado de México,15100,Tezoyuca,9,Normal con Primaria o Secundaria Terminada,51
15,Estado de México,15124,San José del Rincón,6,Estudios Técnicos o Comerciales con Primaria Terminada,51
15,Estado de México,15032,Donato Guerra,6,Estudios Técnicos o Comerciales con Primaria Terminada,50
15,Estado de México,15047,Jiquipilco,9,Normal con Primaria o Secundaria Terminada,50
15,Estado de México,15061,Nopaltepec,12,Especialidad,50
15,Estado de México,15096,Tequixquiac,14,Doctorado,50
15,Estado de México,15117,Zacualpan,7,Estudios Técnicos o Comerciales con Secundaria Terminada,50
15,Estado de México,15011,Atenco,14,Doctorado,49
15,Estado de México,15015,Atlautla,6,Estudios Técnicos o Comerciales con Primaria Terminada,49
15,Estado de México,15032,Donato Guerra,12,Especialidad,48
15,Estado de México,15048,Jocotitlán,14,Doctorado,48
15,Estado de México,15055,Mexicaltzingo,12,Especialidad,48
15,Estado de México,15105,Tlatlaya,6,Estudios Técnicos o Comerciales con Primaria Terminada,48
15,Estado de México,15115,Xonacatlán,9,Normal con Primaria o Secundaria Terminada,48
15,Estado de México,15030,Chiconcuac,14,Doctorado,47
15,Estado de México,15043,Xalatlaco,14,Doctorado,47
15,Estado de México,15111,Villa de Allende,6,Estudios Técnicos o Comerciales con Primaria Terminada,47
15,Estado de México,15056,Morelos,12,Especialidad,46
15,Estado de México,15087,Temoaya,9,Normal con Primaria o Secundaria Terminada,46
15,Estado de México,15092,Teotihuacán,9,Normal con Primaria o Secundaria Terminada,46
15,Estado de México,15079,Soyaniquilpan de Juárez,6,Estudios Técnicos o Comerciales con Primaria Terminada,45
15,Estado de México,15119,Zumpahuacán,13,Maestría,45
15,Estado de México,15123,Luvianos,7,Estudios Técnicos o Comerciales con Secundaria Terminada,45
15,Estado de México,15012,Atizapán,6,Estudios Técnicos o Comerciales con Primaria Terminada,44
15,Estado de México,15022,Cocotitlán,9,Normal con Primaria o Secundaria Terminada,44
15,Estado de México,15028,Chiautla,9,Normal con Primaria o Secundaria Terminada,44
15,Estado de México,15097,Texcaltitlán,9,Normal con Primaria o Secundaria Terminada,44
15,Estado de México,15107,Tonatico,6,Estudios Técnicos o Comerciales con Primaria Terminada,44
15,Estado de México,15114,Villa Victoria,9,Normal con Primaria o Secundaria Terminada,44
15,Estado de México,15006,Almoloya del Río,12,Especialidad,43
15,Estado de México,15019,Capulhuac,14,Doctorado,43
15,Estado de México,15050,Juchitepec,6,Estudios Técnicos o Comerciales con Primaria Terminada,43
15,Estado de México,15085,Temascalcingo,14,Doctorado,43
15,Estado de México,15046,Jilotzingo,9,Normal con Primaria o Secundaria Terminada,42
15,Estado de México,15079,Soyaniquilpan de Juárez,99,No especificado,42
15,Estado de México,15034,Ecatzingo,99,No especificado,41
15,Estado de México,15041,Ixtapan del Oro,8,Estudios Técnicos o Comerciales con Preparatoria Terminada,41
15,Estado de México,15056,Morelos,9,Normal con Primaria o Secundaria Terminada,41
15,Estado de México,15008,Amatepec,14,Doctorado,40
15,Estado de México,15061,Nopaltepec,99,No especificado,40
15,Estado de México,15065,Otumba,9,Normal con Primaria o Secundaria Terminada,40
15,Estado de México,15077,San Simón de Guerrero,99,No especificado,40
15,Estado de México,15084,Temascalapa,9,Normal con Primaria o Secundaria Terminada,40
15,Estado de México,15089,Tenango del Aire,6,Estudios Técnicos o Comerciales con Primaria Terminada,40
15,Estado de México,15123,Luvianos,12,Especialidad,40
15,Estado de México,15006,Almoloya del Río,6,Estudios Técnicos o Comerciales con Primaria Terminada,39
15,Estado de México,15011,Atenco,9,Normal con Primaria o Secundaria Terminada,39
15,Estado de México,15050,Juchitepec,9,Normal con Primaria o Secundaria Terminada,39
15,Estado de México,15068,Ozumba,14,Doctorado,38
15,Estado de México,15086,Temascaltepec,12,Especialidad,38
15,Estado de México,15105,Tlatlaya,14,Doctorado,38
15,Estado de México,15107,Tonatico,9,Normal con Primaria o Secundaria Terminada,38
15,Estado de México,15009,Amecameca,9,Normal con Primaria o Secundaria Terminada,37
15,Estado de México,15015,Atlautla,14,Doctorado,37
15,Estado de México,15038,Isidro Fabela,6,Estudios Técnicos o Comerciales con Primaria Terminada,37
15,Estado de México,15065,Otumba,14,Doctorado,37
15,Estado de México,15068,Ozumba,9,Normal con Primaria o Secundaria Terminada,37
15,Estado de México,15049,Joquicingo,6,Estudios Técnicos o Comerciales con Primaria Terminada,36
15,Estado de México,15079,Soyaniquilpan de Juárez,12,Especialidad,36
15,Estado de México,15086,Temascaltepec,14,Doctorado,36
15,Estado de México,15115,Xonacatlán,14,Doctorado,36
15,Estado de México,15116,Zacazonapan,99,No especificado,36
15,Estado de México,15035,Huehuetoca,14,Doctorado,35
15,Estado de México,15052,Malinalco,9,Normal con Primaria o Secundaria Terminada,35
15,Estado de México,15107,Tonatico,14,Doctorado,35
15,Estado de México,15125,Tonanitla,14,Doctorado,35
15,Estado de México,15032,Donato Guerra,14,Doctorado,34
15,Estado de México,15041,Ixtapan del Oro,10,Normal de Licenciatura,34
15,Estado de México,15080,Sultepec,12,Especialidad,34
15,Estado de México,15094,Tepetlixpa,9,Normal con Primaria o Secundaria Terminada,34
15,Estado de México,15008,Amatepec,5,Bachillerato Tecnológico o Normal Básica,33
15,Estado de México,15015,Atlautla,9,Normal con Primaria o Secundaria Terminada,33
15,Estado de México,15021,Coatepec Harinas,6,Estudios Técnicos o Comerciales con Primaria Terminada,33
15,Estado de México,15047,Jiquipilco,14,Doctorado,33
15,Estado de México,15061,Nopaltepec,6,Estudios Técnicos o Comerciales con Primaria Terminada,33
15,Estado de México,15091,Teoloyucan,9,Normal con Primaria o Secundaria Terminada,33
15,Estado de México,15093,Tepetlaoxtoc,9,Normal con Primaria o Secundaria Terminada,33
15,Estado de México,15107,Tonatico,12,Especialidad,33
15,Estado de México,15111,Villa de Allende,9,Normal con Primaria o Secundaria Terminada,33
15,Estado de México,15008,Amatepec,6,Estudios Técnicos o Comerciales con Primaria Terminada,32
15,Estado de México,15016,Axapusco,12,Especialidad,32
15,Estado de México,15087,Temoaya,14,Doctorado,32
15,Estado de México,15114,Villa Victoria,14,Doctorado,32
15,Estado de México,15007,Amanalco,6,Estudios Técnicos o Comerciales con Primaria Terminada,31
15,Estado de México,15010,Apaxco,9,Normal con Primaria o Secundaria Terminada,31
15,Estado de México,15043,Xalatlaco,9,Normal con Primaria o Secundaria Terminada,31
15,Estado de México,15066,Otzoloapan,13,Maestría,31
15,Estado de México,15071,Polotitlán,6,Estudios Técnicos o Comerciales con Primaria Terminada,31
15,Estado de México,15114,Villa Victoria,12,Especialidad,31
15,Estado de México,15049,Joquicingo,9,Normal con Primaria o Secundaria Terminada,30
15,Estado de México,15068,Ozumba,6,Estudios Técnicos o Comerciales con Primaria Terminada,30
15,Estado de México,15072,Rayón,9,Normal con Primaria o Secundaria Terminada,30
15,Estado de México,15078,Santo Tomás,6,Estudios Técnicos o Comerciales con Primaria Terminada,30
15,Estado de México,15102,Timilpan,6,Estudios Técnicos o Comerciales con Primaria Terminada,30
15,Estado de México,15116,Zacazonapan,7,Estudios Técnicos o Comerciales con Secundaria Terminada,30
15,Estado de México,15116,Zacazonapan,13,Maestría,30
15,Estado de México,15012,Atizapán,12,Especialidad,29
15,Estado de México,15032,Donato Guerra,9,Normal con Primaria o Secundaria Terminada,29
15,Estado de México,15055,Mexicaltzingo,9,Normal con Primaria o Secundaria Terminada,29
15,Estado de México,15094,Tepetlixpa,12,Especialidad,29
15,Estado de México,15023,Coyotepec,9,Normal con Primaria o Secundaria Terminada,28
15,Estado de México,15063,Ocuilan,9,Normal con Primaria o Secundaria Terminada,28
15,Estado de México,15071,Polotitlán,12,Especialidad,28
15,Estado de México,15080,Sultepec,14,Doctorado,28
15,Estado de México,15022,Cocotitlán,14,Doctorado,27
15,Estado de México,15026,Chapa de Mota,12,Especialidad,27
15,Estado de México,15066,Otzoloapan,10,Normal de Licenciatura,27
15,Estado de México,15097,Texcaltitlán,6,Estudios Técnicos o Comerciales con Primaria Terminada,27
15,Estado de México,15102,Timilpan,9,Normal con Primaria o Secundaria Terminada,27
15,Estado de México,15016,Axapusco,14,Doctorado,26
15,Estado de México,15071,Polotitlán,9,Normal con Primaria o Secundaria Terminada,26
15,Estado de México,15078,Santo Tomás,14,Doctorado,26
15,Estado de México,15084,Temascalapa,14,Doctorado,26
